,tweet_text,sentiment,query_used,nome
4372,"sobre a facada do bolsonaro ""qm planta odio nunca colhe flores.""",Positivo,bolsonaro :),bolsonaro
4373,"essa facada no bolsonaro foi a coisa mais estranha que ja vi, nada faz sentido ... nem a facada, nem quem cometeu o crime ... de qualquer maneira, melhoras moco. mas meu voto ainda nao sera seu",Positivo,bolsonaro :),bolsonaro
4374,"e eu sei que falo bastante coisas tipo matar homens, fascista tem que morrer e etc, entao entendo teu ponto com isso. mas em relacao ao que ocorreu com o bolsonaro eu achei 100% errado. espero que entenda",Positivo,bolsonaro :),bolsonaro
4375,"""se vc algum dia ocupar um cargo""",Positivo,haddad :),haddad
4376,"houve politizacao dos fatos quando a mariele morreu e havera agora com o bolsonaro esfaqueado. houve desdem contra ela e agora havera contra ele. no fim, os dois atentados sao ruins pra democracia. a polarizacao esta superando a razao.",Negativo,bolsonaro :(,bolsonaro
4377,como assim bolsonaro levou facada de um prof petista??,Negativo,bolsonaro :(,bolsonaro
4378,caralho o bolsonaro foi esfaqueado,Negativo,bolsonaro :(,bolsonaro
4379,bicho nunca achei q ia ter pena logo do bolsonaro,Negativo,bolsonaro :(,bolsonaro
4380,sou uma pessoa ruim por nao ter pena desse esfaqueamento do bolsonaro?,Negativo,bolsonaro :(,bolsonaro
4382,o bolsonaro levou uma facada,Negativo,bolsonaro :(,bolsonaro
4383,o bolsonaro foi esfaqueado  pena que nao atingiu o coracao,Positivo,bolsonaro :),bolsonaro
4384,sobre a suposta facada no bolsonaro meu vo ja ta falando que foi nordestino quem esfaqueou a mando do pt,Positivo,bolsonaro :),bolsonaro
4385,pronto elegeram o bolsonaro parabens galerinha agora bora tirar pvp no minecraft,Positivo,bolsonaro :),bolsonaro
4386,"descobri que meu pai eh bolsominion homofobico kkkkk ele tava falando do bolsonaro ter sido esfaqueado, ai falou q devia trr sido uns viadinho q fez isso, q divia meter uns 10 tiro no cara quando achasse e q o bolsonaro vai acabar com essa corrupcao  como faz p para fr vomita",Positivo,bolsonaro :),bolsonaro
4387,nem se nao fosse superficial isso e ridiculo! que povo doido colocar politica na frente do ser humano. nao gosto muito do bolsonaro e nem por isso fico escrevendo essas coisas pra ganhar curtida.,Positivo,bolsonaro :),bolsonaro
4388,"o cara com a camiseta do  carregando o bolsonaro, que mancada hein, nem pra usar do maroon 5",Negativo,bolsonaro :(,bolsonaro
4389,quase mataram o bolsonaro agora !!,Negativo,bolsonaro :(,bolsonaro
4390,"descobri hoje que meus pais irao votar em bolsonaro, e essa facada doeu mais em mim do que qualquer outra coisa",Negativo,bolsonaro :(,bolsonaro
4391,ai amiga com essa hist da facada eu tenho quase certeza q ele ganha pq se e fake foi puro marketing pro povo ficar com pena dele e com isso ele ganhar voto  torco pra ele nao ganhar ne mas to quase sem esperancas e sei la eu acho o ciro ridiculo,Negativo,ciro :(,ciro
4392,e o pior joao e q o ciro nem chega no n2  ta longe,Negativo,ciro :(,ciro
4393,"se a facada fosse no haddad, era a direita dizendo que era teatro, e a esquerda fazendo bagunca ninguem se atem mais aos fatos",Negativo,haddad :(,haddad
4394,"e ja mandou mais 2 outros videos para o alckmin, ela ta on fire",Positivo,alckmin :),alckmin
4395,"gente temos que dar um jeito de enaltecer o ciro nessa ocasiao, nao podemos deixar o bolsonaro ganhar mais votos!!$$&am&am&am&am&am&am&am",Positivo,ciro :),ciro
4396,bolsonaro nao defende bandido,Positivo,bolsonaro :),bolsonaro
4397,"tendo armas ou nao vai existir o mercado negro pessoas podem muito bem ter armas ilegais como aquele cara estava com arma branca. so para lembrar quem tem ficha suja como o marginal que atacou bolsonaro, e nao tem preparo pisicologico como ele nao tem nao liberam o porte.",Positivo,bolsonaro :),bolsonaro
4398,repudiar a violencia nao e coerente com ficar satisfeito com o que aconteceu. existem maneiras mais nobres e democraticas para vencer o bolsonaro. assim faremos,Positivo,bolsonaro :),bolsonaro
4399,"o marcos veio gritando pra mim todo sorridente e eu ""que foi, doido?"" ""o bolsonaro levou uma facada  kkkkkkkk """,Positivo,bolsonaro :),bolsonaro
4400,"se tivesse armado , teria sucesso no servico . por isso voto jair bolsonaro 2018. kkkk kkkk",Positivo,bolsonaro :),bolsonaro
4401,"se voce nao sabe, o colete a prova de balas nao sofre facadas, e sim grandes impactos, existe o colete a prova de facas que e por impactos menores, com um tiro ela nao aguenta a pressao",Positivo,haddad :),haddad
4402,"levantou a bola pro  dizendo que a reforma trabalhista recuperou os empregos . ta de sacanagem, todos os videos dele vao puxar os caras pra cima",Positivo,haddad :),haddad
4403,"e o brasil...o nosso pais, poxa vida  forca bolso!",Negativo,bolsonaro :(,bolsonaro
4404,"mano, eu ainda agora tava preocupado com a situacao doida desse br. agora eu to rindo dos menes do bolsonaro esfaqueado. desculpa",Negativo,bolsonaro :(,bolsonaro
4405,a decepcao que eu to sentindo e enorme. perdi a fe no meu brasil. como que o povo exige justica e humildade mas expressam apenas violencia e odio. desejo minhas sinceras melhoras ao bolsonaro,Negativo,bolsonaro :(,bolsonaro
4406,e o bolsonaro no inferno,Negativo,bolsonaro :(,bolsonaro
4408,o bolsonaro levou facada  to tao triste,Negativo,bolsonaro :(,bolsonaro
4409,bolsonaro foi esfaquead,Negativo,bolsonaro :(,bolsonaro
4410,"ja perdi a conta de discussoes em que participei sobre bolsonaro e suas polemicas que acabaram em ""cada um com a sua opiniao, fica com a sua que eu fico com a minha"" ou variantes dessa mesma frase. em nenhuma das discussoes ofendi ou critiquei, vai ver so nao queriam pensar...",Positivo,bolsonaro :),bolsonaro
4411,olha q prato cheio pra quem curte uma troria da conspiracao,Positivo,bolsonaro :),bolsonaro
4412,bolsonaro levou uma facada que inveja,Negativo,bolsonaro :(,bolsonaro
4413,"porra, ciro! eu disse a todo mundo do la luna que a gente ia pra la  porque furastes comigo????",Negativo,ciro :(,ciro
4414,"eu to naquele impasse, sabe? ciro ta me conquistando aos poucos. mas haddad tem um espaco no meu coracao tambem.",Negativo,ciro :(,ciro
4415,vendo essa alianca no dedo do haddad e chateada,Negativo,haddad :(,haddad
4416,"numero de pontos no bucho do bolsonaro ja ultrapassa alckmin, ciro e meirelles nas pesquisas. marina sugeriu emplastro de jilo.  kkkk",Positivo,alckmin :),alckmin
4417,"as vezes eu fico pensando se eles querem um cara cristao, que defende a familia, que prega realmente a palavra a fio, que sobrepoe o homem a mulher e etc, pq nao dao apoio ao cabo daciolo? mo desculpa pra cobrir preconceitos.",Negativo,daciolo :(,daciolo
4418,"ciro, o  quer fazer um video com voce! 4 perguntinhas de 15seg. cada. de uma olhada depois  ele tem mais de 10 milhoes de seguidores jovens adultos , vai ser bom pra voce conquistar esses votos",Positivo,ciro :),ciro
4419,esse meu ultimo rt foi um recadinho para os ignorantes de plantao que estao comemorando a facada que o bolsonaro levou. ces sao piores que ele nos ideais,Positivo,bolsonaro :),bolsonaro
4420,"gnt essa foto do bonouzy chegando a pe no hospital e de antes da facada!!! ele foi fazer campanha em hospital e ""voluntarios"" impediram a entrada ate de pacientes idosos que precisavam fazer quimio  ta aqui o",Positivo,bolsonaro :),bolsonaro
4421,fala o nome do bolsonaro... assume seu presidente!!,Positivo,bolsonaro :),bolsonaro
4422,"assunto de bolsonaro ja deu, vamos falar do que interessa mesmo, vamos falar da  que volta hoje",Positivo,bolsonaro :),bolsonaro
4423,"nao ha de que. se quiser discutir alguma ideia, to a disposicao",Positivo,haddad :),haddad
4424,"parece que meu link foi errado, mas o  ja consertou.  mico e insistir na mentira sem gastar 1 min de google.",Positivo,haddad :),haddad
4425,"tia, quem esta acusando e o ministerio publico, talquei??? processa ele...",Positivo,haddad :),haddad
4426,espero que a faca que foi enfiada no bolsonaro esteja bem  forcas icone,Negativo,bolsonaro :(,bolsonaro
4427,quem acompanha o bolsonaro ha um tempo sabe muito bem que ele nao queria se candidatar a presidencia do pais. de tanto a galera insistir nisso de bolsonaro 2018 ele foi e colocou a cara. e agora isso.,Negativo,bolsonaro :(,bolsonaro
4428,o bolsonaro levou umas facadas? tadinho,Negativo,bolsonaro :(,bolsonaro
4429,meu deus  a faca usada no ataque a bolsonaro,Negativo,bolsonaro :(,bolsonaro
4430,cara deu uma facada no bolsonaro que ponto chegou o odio...,Negativo,bolsonaro :(,bolsonaro
4431,bolsonaro foi esfaqueado,Negativo,bolsonaro :(,bolsonaro
4432,quando pensamos que nada pode piorar tem um fdp e faz isso...agora q bolsonaro ganha  ps deixo claro que esse ato foi horrivel antes que o povo me entenda errado hahaha,Negativo,bolsonaro :(,bolsonaro
4433,"eu espero que o carinha que esfaqueou o bolsonaro saia em seguranca da cadeia, vai que os bolsominions lincham o icone.",Negativo,bolsonaro :(,bolsonaro
4434,pipocando noticias sobre a estado de saude de bolsonaro. todas dizendo que ele esta melhor.,Positivo,bolsonaro :),bolsonaro
4435,"me chamaram de alienado porque no passado eu apoiava bolsonaro... rapaziadinha, alienacao e um equivoco, prefiro chamar de evolucao",Positivo,bolsonaro :),bolsonaro
4436,"bolsonaro instigou a violencia e sofreu com ela. a gente tem um presidenciavel que foi esfaqueado e isso e extremamento grave, assim eu penso. mas e bom lembrar q isso n vai nos levar a lugar algum",Positivo,bolsonaro :),bolsonaro
4437,"mano eu nao gosto do bolsonaro em nenhuma forma, mas coitado cara, ninguem merece isso nao, violencia e errado seja quem for",Negativo,bolsonaro :(,bolsonaro
4438,"desculpa boulos, ciro, marina, haddad, mas algum de voces vai ter que levar uma flechada no joelho",Negativo,ciro :(,ciro
4439,sim... eu votaria mesmo era no lula mas prenderam aquele homao  ciro e a saida memo,Negativo,ciro :(,ciro
4440,sera que alckmin pode vir em 2 lugar nas pesquisas da proxima semana? vamos torcer.,Positivo,alckmin :),alckmin
4441,oi  voce ja deu uma olhada nas entrevistas do ciro? ele e ficha limpa ja ganhou premio mundial sobre melhorar a educacao entende muito de economia e questao juridica.,Positivo,ciro :),ciro
4442,"zzzz, pega informacao e colocar em contexto diferente e a cara de vcs, seguem a mesma primicia do candidato que se faz de inocente depois de falar varias coisas comprovadas em video sendo racista e homofobico, criem o ditadorzinho de vcs como quiserem",Positivo,ciro :),ciro
4443,o genio que tentou matar o bolsonaro so esqueceu que o vice do maluco e um general do exercito brasileiro. e que ele estaria 100% eleito caso o cara morresse. apenas mais um genio de esquerda,Positivo,bolsonaro :),bolsonaro
4444,o esfaqueamento de bolsonaro foi obra da esquerda golpista,Positivo,bolsonaro :),bolsonaro
4445,"precisamos falar serio sobre o atentado do bolsonaro. que isso sirva de exemplo pra eles entenderem que quem propaga odio se fode junto, essa semana ele estava fazendo sinal de arma, falando em fuzilar os petistas, ele so esqueceu que no nordeste nego mata e na peixeira",Positivo,bolsonaro :),bolsonaro
4446,"se vc e contra as ideias de bolsonaro e esta comemorando a facada que ele levou, vc e igual a ele  boa noite.",Positivo,bolsonaro :),bolsonaro
4447,"olha so, eu concordando com o haddad.",Positivo,haddad :),haddad
4448,triste demais pelo bolsonaro.,Negativo,bolsonaro :(,bolsonaro
4449,bicho bolsonaro fala mt merda mas antes de td ele e um ser humano  muito triste com esses memes ai,Negativo,bolsonaro :(,bolsonaro
4450,poxa a facada que o bolsonaro levou foi apenas superficial,Negativo,bolsonaro :(,bolsonaro
4451,"bolsonaro levou uma facada, tomara que a faca esteja bem",Negativo,bolsonaro :(,bolsonaro
4452,bolsonaro esfaqueado  stan list,Negativo,bolsonaro :(,bolsonaro
4453,"a voce, feminista ridicula, que acha que o bolsonaro esta de drama. beleza, leva uma facada e ve se voce fica de boa depois  va tomar no meio do seu cu, sua comunista escrota!",Positivo,bolsonaro :),bolsonaro
4454,"eu vou sair da rede social por um tempo porque hipocrisia de gente de esquerda me cansa, nunca vi uma raca tao nojenta quanto essa e olha que eu nem sou eleitora do bolsonaro.",Positivo,bolsonaro :),bolsonaro
4455,ja sabem que foram os comunistas?,Positivo,bolsonaro :),bolsonaro
4456,quando o bolsonaro ser eleito vai,Positivo,bolsonaro :),bolsonaro
4457,seu idiotas! acabaram de eleger esse bocal  esfaquearam o bolsonaro.,Negativo,bolsonaro :(,bolsonaro
4458,"se o cara levou uma facada e voce aplaudiu entao voce e igual ao cara que levou e ao cara que deu a facada... agora que o bolsonaro ganhou midia que nao precisava ganhar ele ganhou e a culpa e sua tbm, talvez ate minha por esse tweet...",Negativo,bolsonaro :(,bolsonaro
4459,"queria tanto ouvir ciro gomes pessoalmente, espero que ele consiga vir outro dia",Negativo,ciro :(,ciro
4460,"vou no ciro pelo perfil menos liberal e de maior redistribuicao de renda. tb por nao achar a marina e eduardo confiaveis diante dos apoios ao aecio do passado e outros deslizes pertinentes... os dois tem uma tendencia a direita q da uma inseguranca, apesar de progressistas",Negativo,ciro :(,ciro
4461,bolsonaro levo facada kkkk bem feito pra esse intolerante,Positivo,bolsonaro :),bolsonaro
4462,"kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk essa dai nunca teve uma aula de gabriel ou dani, o brasil esta realmente perdido por causa de pessoas como vc, nao por causa de apoiadores do bolsonaro... (e eu n gosto dele n dxando claro)",Positivo,bolsonaro :),bolsonaro
4463,"bolsonaro teve orgaos perfurados por facada mas nao sangrou, nao soltou qualquer tipo de fluidos corporais, foi socorrido por um ""profissional"" que nao estava usando luvas e ja esta sentado tirando foto com a ""equipe medica""? so acho essa historia toda muito conveniente...",Positivo,bolsonaro :),bolsonaro
4464,"na boa j., pare de se estressar com esse tipo de filho da puta. eles so querem estragar o nosso dia. entendo que e revoltante (ate eu fiquei puto), mas seria melhor se tirassemos essa hora que temos de sobra para rezarmos pela vida do bolsonaro. abracos",Positivo,bolsonaro :),bolsonaro
4465,oq aconteceu? fiquei sabendo que o bolsonaro agrediu a faca de um cara com a barriga,Positivo,bolsonaro :),bolsonaro
4466,olha deus ouve seus desejos heim? porque passou bem rapido! temos pessoal? temos!  libera a equipe cedo que amanha e feriado e o jn ja visualizou no zap,Positivo,haddad :),haddad
4467,sai uma nova pesquisa do ibope bolsonaro lidera com 18% seguido de haddad com 6% e 6% votam nos outros . e 70% vao votar num que nao consta da pesquisa,Positivo,haddad :),haddad
4468,"pena do bolsonaro????? eu to com pena e do cara que meteu a facada nele, heroi nacional preso",Negativo,bolsonaro :(,bolsonaro
4469,"facada em bolsonaro e 'superficial' e nao ha risco de morte, dizem filhos  que pena",Negativo,bolsonaro :(,bolsonaro
4470,essa facada no bolsonaro acabou de eleger ele,Negativo,bolsonaro :(,bolsonaro
4471,poxa perdi meu posto de drama queen pro bolsonaro,Negativo,bolsonaro :(,bolsonaro
4472,"bolsonaro foi esfaqueado, nossa",Negativo,bolsonaro :(,bolsonaro
4473,"ideologia perigosa e esta que tomou o pais por 13 anos pessoas acharem""normal"" o atentado que jair bolsonaro sofreu, voces podem instaurar o caos e a espiral de violencia no nosso pais nao aceitam a democracia e o jogo democratico. querem que o pais pegue fogo mesmo",Negativo,bolsonaro :(,bolsonaro
4474,meu deus o bolsonaro foi esfaqueado  thread do porque voces deviam votar em mim,Negativo,bolsonaro :(,bolsonaro
4475,"vai jair bolsonaro, libera o porte de armas, alem de facada vai levar e tiro mesmo",Positivo,bolsonaro :),bolsonaro
4476,"eu sou o tipo de pessoa que nao me sinto bem vendo nenhum tipo de violencia, mas eh aquilo ne, a gente colhe o que a gente planta/prega! enfim, melhoras bolsonaro",Positivo,bolsonaro :),bolsonaro
4477,agora voce ve como vemos o bolsonaro e os seus apoiadores,Positivo,bolsonaro :),bolsonaro
4478,"aos que acham que o atentado ao jair bolsonaro foi ruim, errado, so aumentou a visibilidade dele",Positivo,bolsonaro :),bolsonaro
4479,"tudo bem que o bolsonaro e um babaca, mas ninguem merece morrer. br ta foda",Negativo,bolsonaro :(,bolsonaro
4480,e ainda dizem que o problema do brasil e a politica.. o problema do brasil e o brasileiro!,Negativo,bolsonaro :(,bolsonaro
4481,gente que triste o bolsonaro foi esfaqueado,Negativo,bolsonaro :(,bolsonaro
4482,sim  eu cogitava votar no ciro antes mas kkkkkkkkkkk anti-indigena nao da pra mim jamais,Negativo,ciro :(,ciro
4483,mas gente pq nao haddad?,Negativo,haddad :(,haddad
